Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
2,"B Cogan, J Tandetzki, B Milius","Passenger Acceptability of Teleoperation in Railways",2022,"Future Transportation","mdpi.com","https://www.mdpi.com/2673-7590/2/4/53","https://scholar.google.com/scholar?cites=17415274537224246692&as_sdt=2005&sciodt=2007&hl=en",78,"2023-12-15 19:02:41","","","","",,,,,2,2.00,1,3,1,"… Respondents were informed that part of the journey would be condicted by a remote driver. Assuming that the teleoperation takes place in cases of emergency for our scenario, the …","https://www.mdpi.com/2673-7590/2/4/53/pdf","https://scholar.google.com/scholar?q=related:pBUo6et7r_EJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
8,"AE Ainasoja, S Pertuz, JK Kämäräinen","Smartphone teleoperation for self-balancing telepresence robots",2019,"","trepo.tuni.fi","https://trepo.tuni.fi/handle/10024/129581","https://scholar.google.com/scholar?cites=16030618209795261745&as_sdt=2005&sciodt=2007&hl=en",134,"2023-12-15 19:02:41","","","","",,,,,8,2.00,3,3,4,"… experimentally evaluate three teleoperation user interface approaches to remotely control a self… The driving effectiveness is aimed at assessing how effective the teleoperation strategies …","https://trepo.tuni.fi/bitstream/handle/10024/129581/VISAPP_2019_199.pdf?sequence=1","https://scholar.google.com/scholar?q=related:MUXB9FMyeN4J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
2,"S Kalamkar, V Biener, F Beck, J Grubert","Remote Monitoring and Teleoperation of Autonomous Vehicles--Is Virtual Reality an Option?",2023,"arXiv preprint arXiv:2304.11228","arxiv.org","https://arxiv.org/abs/2304.11228","https://scholar.google.com/scholar?cites=14146411504840912818&as_sdt=2005&sciodt=2007&hl=en",143,"2023-12-15 19:02:41","","","","",,,,,2,2.00,1,4,1,"… Teleoperated driving, a key technology for automated driving? comparison of actual test drives with a head mounted display and conventional monitors. In 2018 21st International …","https://arxiv.org/pdf/2304.11228","https://scholar.google.com/scholar?q=related:sq-KEFAmUsQJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
2,"Y Sato, S Kashihara, T Ogishi","Robust video transmission system using 5G/4G networks for remote driving",2022,"2022 IEEE Intelligent Vehicles …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9827313/","https://scholar.google.com/scholar?cites=456413147649581309&as_sdt=2005&sciodt=2007&hl=en",191,"2023-12-15 19:02:41","","","","",,,,,2,2.00,1,3,1,"… A remote operator views the in-vehicle camera videos to understand the situation around the vehicle and sometimes performs remote driving. Therefore, it is essential to satisfy three in-…","https://ieeexplore.ieee.org/iel7/9826996/9826997/09827313.pdf","https://scholar.google.com/scholar?q=related:_aB48FaBVQYJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
4,"K Higashimoto, H Fukushima…","Identification of Road Surface Condition on Undeveloped Roads:—Aiming for Remote Car Driving—",2021,"2021 IEEE 10th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9621967/","https://scholar.google.com/scholar?cites=6289783422874914771&as_sdt=2005&sciodt=2007&hl=en",198,"2023-12-15 19:02:41","","","","",,,,,4,2.00,1,3,2,"… an autonomous driving system with remote driving support … -Friendly Autonomous Vehicle with Remote-control (HAVRec) is … time and provide teleoperation-based driving support at low …","https://ieeexplore.ieee.org/iel7/9621302/9621353/09621967.pdf","https://scholar.google.com/scholar?q=related:04-ZyrLMSVcJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
5,"S Neumeier, S Stapf, C Facchi","The visual quality of teleoperated driving scenarios how good is good enough?",2020,"2020 International Symposium …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9297343/","https://scholar.google.com/scholar?cites=2211132892103175099&as_sdt=2005&sciodt=2007&hl=en",24,"2023-12-15 19:02:41","","","","",,,,,5,1.67,2,3,3,"… Teleoperated Driving may be the solution in such situations. Teleoperated Driving is the remote … Thus, Teleoperated Driving is claimed to play an important role on the way to fully …","https://ieeexplore.ieee.org/iel7/9297148/9297168/09297343.pdf","https://scholar.google.com/scholar?q=related:u-v9eKaFrx4J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
5,"S Baskaran, S Kaul, S Jha…","5G-connected remote-controlled semi-autonomous car trial",2020,"2020 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9355989/","https://scholar.google.com/scholar?cites=15949029339570802586&as_sdt=2005&sciodt=2007&hl=en",107,"2023-12-15 19:02:41","","","","",,,,,5,1.67,1,4,3,"… for the use case scenario of autonomous driving called Tele-operated autonomous driving. … Nevertheless, the need for tele-operated driving in the mentioned critical situations led to …","https://ieeexplore.ieee.org/iel7/9355703/9355704/09355989.pdf","https://scholar.google.com/scholar?q=related:mo9mya5VVt0J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
5,"FJ Jiang, Y Gao, L Xie, KH Johansson","Human-centered design for safe teleoperation of connected vehicles",2020,"IFAC-PapersOnLine","Elsevier","https://www.sciencedirect.com/science/article/pii/S2405896321001944","https://scholar.google.com/scholar?cites=12182105283124471689&as_sdt=2005&sciodt=2007&hl=en",133,"2023-12-15 19:02:41","","","","",,,,,5,1.67,1,4,3,"… Moreover, we defined an automated driving policy (14) that the remote operator can use for assistance by controlling their desired blending policy. In this section, we validate an …","https://people.kth.se/~kallej/papers/safe_cphs20jiang.pdf","https://scholar.google.com/scholar?q=related:iScLITaID6kJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
3,"D Schitz, D Rieth, H Aschemann","Corridor-based motion planning for teleoperated driving tasks",2021,"2021 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9564772/","https://scholar.google.com/scholar?cites=16875647974590227786&as_sdt=2005&sciodt=2007&hl=en",47,"2023-12-15 19:02:41","","","","",,,,,3,1.50,1,3,2,"… CONCLUSIONS This paper presents the corridor-based control, a supervisory control approach for teleoperated driving tasks in order to relieve the human operator in complex urban …","","https://scholar.google.com/scholar?q=related:SqX9_2tYMuoJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
3,"C Su, H Li, X Wu","Artificial steering feel for teleoperated road vehicle with disturbance observer",2021,"2021 5th CAA International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9661125/","https://scholar.google.com/scholar?cites=2720821217168041723&as_sdt=2005&sciodt=2007&hl=en",52,"2023-12-15 19:02:41","","","","",,,,,3,1.50,1,3,2,"… Drivers in teleoperated driving need haptic feedback to control the remote vehicle. To … steering feel, this paper proposes an artificial steering feel model for teleoperated driving. During …","","https://scholar.google.com/scholar?q=related:-6alQntMwiUJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
3,"G Kakkavas, M Diamanti, M Gabriel…","Demo proposal: Tele-operated support over 4G/5G mobile communications",2021,"2021 IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9647643/","https://scholar.google.com/scholar?cites=12273616603307706031&as_sdt=2005&sciodt=2007&hl=en",70,"2023-12-15 19:02:41","","","","",,,,,3,1.50,1,4,2,"… implementation of a remote driving (tele-operated) support service over … remote driving through 5G. Index Terms—4G/5G mobile communications, tele-operated support, remote driving…","https://ieeexplore.ieee.org/iel7/9647430/9647442/09647643.pdf","https://scholar.google.com/scholar?q=related:rwZ-tUWlVKoJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
3,"C Zhang, L Yin, B Zhang","Design of Spraying Disinfection Robot Based on Video Teleoperation",2021,"2021 4th International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9638788/","https://scholar.google.com/scholar?cites=2812020798491766342&as_sdt=2005&sciodt=2007&hl=en",106,"2023-12-15 19:02:41","","","","",,,,,3,1.50,1,3,2,"… Based on the mobile network communication technology, operating personnel can remotely drive the robot into the contaminated area for operation, without the need to reach the …","https://ieeexplore.ieee.org/iel7/9638696/9638779/09638788.pdf","https://scholar.google.com/scholar?q=related:Rq4cewROBicJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
3,"Y Sato, S Kashihara, T Ogishi","Implementation and evaluation of latency visualization method for teleoperated vehicle",2021,"2021 IEEE Intelligent Vehicles …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9575817/","https://scholar.google.com/scholar?cites=11941972346618286732&as_sdt=2005&sciodt=2007&hl=en",113,"2023-12-15 19:02:41","","","","",,,,,3,1.50,1,3,2,"… To confirm the latency visualization method’s effect on teleoperation driving accuracy, we evaluated whether there was a significant difference in the evaluation metrics depending on …","https://ieeexplore.ieee.org/iel7/9575127/9575130/09575817.pdf","https://scholar.google.com/scholar?q=related:jJK49ZNouqUJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
3,"E Kim, V Peysakhovich, RN Roy","Impact of communication delay and temporal sensitivity on perceived workload and teleoperation performance",2021,"ACM Symposium on Applied …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3474451.3476233","https://scholar.google.com/scholar?cites=5188979299890479664&as_sdt=2005&sciodt=2007&hl=en",153,"2023-12-15 19:02:41","","10.1145/3474451.3476233","","",,,,,3,1.50,1,3,2,"As teleoperated robotic units operate in remote and distant … Yet, the delay impact on teleoperation performance and … of communication delay on teleoperation performance, mental …","https://dl.acm.org/doi/pdf/10.1145/3474451.3476233","https://scholar.google.com/scholar?q=related:MMLTTC71AkgJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
5,"K Huang, Y Sun, M Hao, J Yang, Z Xia…","Researches on a tele-operated robot based on Wi-Fi",2019,"2019 IEEE 3rd …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8729472/","https://scholar.google.com/scholar?cites=16377698070770680874&as_sdt=2005&sciodt=2007&hl=en",129,"2023-12-15 19:02:41","","","","",,,,,5,1.25,1,6,4,"… , motor drive interface and sensor interface. The motor drive interface is composed of two parts: the stepper motor drive circuit interface and the differential motor drive circuit interface, …","https://ieeexplore.ieee.org/iel7/8717364/8728967/08729472.pdf","https://scholar.google.com/scholar?q=related:KgTjYp9FSeMJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"L Zhao","Teleoperation and the influence of driving feedback on drivers' behaviour and experience",2023,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1754796","https://scholar.google.com/scholar?cites=14080655562685475569&as_sdt=2005&sciodt=2007&hl=en",16,"2023-12-15 19:02:41","HTML","","","",,,,,1,1.00,1,1,1,"… teleoperation platform based on the IPG CarMaker environment. The prototype of a teleoperated driving … first developed to study human factors in teleoperated driving. Then, the low-…","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1754796","https://scholar.google.com/scholar?q=related:8ep-uqGJaMMJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"L Zhao, M Nybacka, M Rothhämel","A Survey of Teleoperation: Driving Feedback",2023,"… , Alaska, USA June 4–7, 2023","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1766854","https://scholar.google.com/scholar?cites=16133366804776746841&as_sdt=2005&sciodt=2007&hl=en",27,"2023-12-15 19:02:41","","","","",,,,,1,1.00,0,3,1,"… of driving feedbacks works as an important channel to improve situation awareness of remote … a systematic survey of multiple driving feedback modes in teleoperation. Three main …","https://www.diva-portal.org/smash/get/diva2:1766854/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:Wf_LdaE75d8J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
2,"E Shi, AT Frey","Theoretical substitution model for teleoperation",2021,"Automatisiertes Fahren 2021: Vom assistierten zum …","Springer","https://link.springer.com/chapter/10.1007/978-3-658-34754-3_6","https://scholar.google.com/scholar?cites=8368156593580514827&as_sdt=2005&sciodt=2007&hl=en",28,"2023-12-15 19:02:41","","10.1007/978-3-658-34754-3_6","","",,,,,2,1.00,1,2,2,"… We suggest a model that provides a context for teleoperated and automated driving by acknowledging three different modes by which vehicle motion control may be executed: (1) in-…","","https://scholar.google.com/scholar?q=related:C5414RWqIXQJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"Z Fallah, VK Shukla, MN Khalid","Redefining safety in autonomous vehicle through remote teleoperation",2022,"Computational Intelligence in Pattern …","Springer","https://link.springer.com/chapter/10.1007/978-981-16-2543-5_19","https://scholar.google.com/scholar?cites=5977666877892616899&as_sdt=2005&sciodt=2007&hl=en",32,"2023-12-15 19:02:41","","10.1007/978-981-16-2543-5_19","","",,,,,1,1.00,0,3,1,"… virtual driver. But why do we need to remote control a vehicle while there is a driver present … For this, we need to consider the different benefits of teleoperation and how they fit perfectly …","","https://scholar.google.com/scholar?q=related:w2Joulrw9FIJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"G Kakkavas, M Diamanti, KN Nyarko…","Realistic Field Trial Evaluation of a Tele-operated Support Service for Remote Driving over 5G",2022,"… IEEE Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10051034/","https://scholar.google.com/scholar?cites=14833970645317590929&as_sdt=2005&sciodt=2007&hl=en",33,"2023-12-15 19:02:41","","","","",,,,,1,1.00,0,4,1,"… This work presented a realistic field trial of a tele-operated support (TeSo) service for remote driving over 5G mobile communications. First, the design and the technical implementation …","https://ieeexplore.ieee.org/iel7/10050882/10050893/10051034.pdf","https://scholar.google.com/scholar?q=related:kR-6SrXZ3M0J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"R Lozano, M Cantero, M Fuentes, J Ruiz…","Haptic and Mixed Reality Enabled Immersive Cockpits for Tele-operated Driving",2023,"Shaping the Future of …","library.oapen.org","https://library.oapen.org/bitstream/handle/20.500.12657/85118/9781003812159.pdf?sequence=1#page=350","https://scholar.google.com/scholar?cites=6863191617337093216&as_sdt=2005&sciodt=2007&hl=en",48,"2023-12-15 19:02:41","PDF","","","",,,,,1,1.00,0,5,1,"… In such situations, current tele-operated driving (ToD) systems lack the required stimulation and spatial perception to precisely manipulate the AGVs/AMRs, besides suffering from real-…","https://library.oapen.org/bitstream/handle/20.500.12657/85118/9781003812159.pdf?sequence=1#page=350",""
4,"N Mouawad, R Naja, S Tohme","Sdn based handover management for a tele-operated driving use case",2019,"2019 12th IFIP Wireless and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8881405/","https://scholar.google.com/scholar?cites=3337204854351280473&as_sdt=2005&sciodt=2007&hl=en",73,"2023-12-15 19:02:41","","","","",,,,,4,1.00,1,3,4,"… TELE-OPERATED DRIVING SYSTEM TOPOLOGY We study the handover solution for a tele-operated driving system where a shuttle bus is communicating with a teleoperation station. …","https://ieeexplore.ieee.org/iel7/8878928/8881323/08881405.pdf","https://scholar.google.com/scholar?q=related:WTlRPiIiUC4J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
2,"S Acharya, SSS Devanahalli, A Rawat…","Network emulation for tele-driving application development",2021,"2021 International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9352914/","https://scholar.google.com/scholar?cites=8534072286214063071&as_sdt=2005&sciodt=2007&hl=en",74,"2023-12-15 19:02:41","","","","",,,,,2,1.00,1,4,2,"… teleoperated driving stack on the emulated network, as described in the experimental setup. We evaluate the performance of the teleoperation … artifacts affect the remote driver’s ability to …","https://ieeexplore.ieee.org/iel7/9352735/9352808/09352914.pdf","https://scholar.google.com/scholar?q=related:34NLY4cdb3YJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
4,"L Boffi, P Wintersberger, P Cesaretti…","The first co-drive experience prototype",2019,"Proceedings of the 11th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3349263.3351318","https://scholar.google.com/scholar?cites=7409752467454236368&as_sdt=2005&sciodt=2007&hl=en",81,"2023-12-15 19:02:41","","10.1145/3349263.3351318","","",,,,,4,1.00,1,4,4,"… (teleoperated) support when reaching their operational design domain (ie, first/last mile). Teleoperated driving … and the state of California requires remote operation for testing automated …","https://dl.acm.org/doi/pdf/10.1145/3349263.3351318","https://scholar.google.com/scholar?q=related:0BYvUJy61GYJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
2,"S Rameshselvakumar, T Arjun…","Teleoperated Campus Utility Vehicle Using SDAS Based On CAN",2021,"… on Advancements in …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9675639/","https://scholar.google.com/scholar?cites=14161306291340197728&as_sdt=2005&sciodt=2007&hl=en",85,"2023-12-15 19:02:41","","","","",,,,,2,1.00,1,3,2,"… Tele-Operated mode refers to the driving of the vehicle from a remote place called as a base-station. Tele-Operated mode involves the use of antennas to keep the vehicle connected …","https://ieeexplore.ieee.org/iel7/9675453/9675477/09675639.pdf","https://scholar.google.com/scholar?q=related:YD_WygoRh8QJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
3,"A Björnberg","Shared control for vehicle teleoperation with a virtual environment interface",2020,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1504690","https://scholar.google.com/scholar?cites=3262878153424711427&as_sdt=2005&sciodt=2007&hl=en",91,"2023-12-15 19:02:41","","","","",,,,,3,1.00,3,1,3,"… Teleoperation has been suggested as a means … driving by letting a remote human driver assume control of an automated vehicle when it is unable to proceed on its own. Remote driving…","https://www.diva-portal.org/smash/get/diva2:1504690/FULLTEXT01.pdf","https://scholar.google.com/scholar?q=related:Ay9DoGQSSC0J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"A El Essaili, Y Zang, M Condoluci","V2x application enabler for tele-operated driving",2022,"US Patent App. 17/635,946","Google Patents","https://patents.google.com/patent/US20220291678A1/en","https://scholar.google.com/scholar?cites=7571809999192331517&as_sdt=2005&sciodt=2007&hl=en",104,"2023-12-15 19:02:41","","","","",,,,,1,1.00,0,3,1,"… the tele-operated driving session between the first device and the second device, and terminating the tele-operated driving … the tele-operated driving request to be sent to a remote driver …","https://patentimages.storage.googleapis.com/ae/13/54/c1ac93d07e7f57/US20220291678A1.pdf","https://scholar.google.com/scholar?q=related:_RScvBN5FGkJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"DH Lee","Design of Teleoperation System for Ackermann-steering Mobile Robot considering Driving Stability",2022,"IEMEK Journal of Embedded Systems and Applications","koreascience.kr","https://koreascience.kr/article/JAKO202213042803047.page","https://scholar.google.com/scholar?cites=267962063639736054&as_sdt=2005&sciodt=2007&hl=en",119,"2023-12-15 19:02:41","","","","",,,,,1,1.00,1,1,1,"… and LoRa-based teleoperation system for the Ackermman … driving state of a mobile robot to reduce the risk of rollover. The LoRa-based remote operation system is designed for remote …","https://koreascience.kr/article/JAKO202213042803047.pdf","https://scholar.google.com/scholar?q=related:9u6GwBP-twMJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"A Heryana, D Krisnandi, H Pardede…","Realtime Video Latency Reduction for Autonomous Vehicle Teleoperation Using RTMP Over UDP Protocols",2022,"Proceedings of the …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3575882.3575891","https://scholar.google.com/scholar?cites=8149141883998812877&as_sdt=2005&sciodt=2007&hl=en",169,"2023-12-15 19:02:41","","10.1145/3575882.3575891","","",,,,,1,1.00,0,4,1,"… is very hard because the system needs to be able to drive in … implement teleoperated driving or control the vehicle remotely [2]… with the implementation of the teleoperated driving feature. …","https://dl.acm.org/doi/pdf/10.1145/3575882.3575891","https://scholar.google.com/scholar?q=related:zboBFF6RF3EJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"G Papaioannou, L Zhao, M Nybacka, J Jerrelind…","Motion comfort and driver feel: An explorative study about their relation in remote driving",2023,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2305.07370","https://scholar.google.com/scholar?cites=12519227574457645579&as_sdt=2005&sciodt=2007&hl=en",188,"2023-12-15 19:02:41","","","","",,,,,1,1.00,0,5,1,"… is the remote driving (RD) technology or teleoperation [7]. RD … However, the remote drivers’ driving behaviour will be … the relation between remote drivers’ driving feel and occupant’s …","https://arxiv.org/pdf/2305.07370","https://scholar.google.com/scholar?q=related:C7rSNSY7va0J:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"N Slamnik-Kriještorac, W Vandenberghe…","Performance Validation Strategies for 5G-enhanced Transport &Logistics: The 5G-Blueprint Approach",2022,"2022 IEEE Future …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/10056669/","https://scholar.google.com/scholar?cites=9797857960775732321&as_sdt=2005&sciodt=2007&hl=en",192,"2023-12-15 19:02:41","","","","",,,,,1,1.00,0,3,1,"… teleoperating, part or all of the tasks in the act of driving a vehicle or sailing a barge are performed by a remote … In general, two main different types of teleoperation can be distinguished: …","https://www.marquez-barja.com/images/papers/AUTHOR-version_Performance_Validation_Strategies_for_5G-enhanced_Transport__Logistics-_The_5G-Blueprint_Approach.pdf","https://scholar.google.com/scholar?q=related:YUzFb-f7-IcJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
3,"D Jie, H Yu, C Li, H Wu, F Ni","Research of teleoperation grasping control method based on three-fingered dexterous hand",2020,"2020 39th Chinese Control …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9189552/","https://scholar.google.com/scholar?cites=3173918081584910513&as_sdt=2005&sciodt=2007&hl=en",199,"2023-12-15 19:02:41","","","","",,,,,3,1.00,1,5,3,"… The modularized finger adopts a DC brushless motor as the driving resource. Through the spur gear reducing mechanism, the dual worm gear drive mechanism is used to drive the …","https://ieeexplore.ieee.org/iel7/9181388/9188342/09189552.pdf","https://scholar.google.com/scholar?q=related:sdAO160FDCwJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
2,"Y Sato, S Kashihara, T Ogishi","Evaluation of Latency Effect in Operability of Remote Driving",2020,"IEICE Technical Report; IEICE Tech …","ken.ieice.org","https://ken.ieice.org/ken/paper/2020071001yS/eng/","https://scholar.google.com/scholar?cites=15823666681055737071&as_sdt=2005&sciodt=2007&hl=en",141,"2023-12-15 19:02:41","","","","",,,,,2,0.67,1,3,3,"… of the latency in teleoperation on the operability of remote driving. We conducted a remote driving experiment to clarify the effect of the latency in teleoperation. In the experiment, basic …","","https://scholar.google.com/scholar?q=related:7_SCUAL1mNsJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"S Neumeier, C Corbett, C Facchi","A secure and privacy preserving system design for teleoperated driving",2021,"… : Proceedings of the 2021 Future of …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-73100-7_34","https://scholar.google.com/scholar?cites=6404586088313588490&as_sdt=2005&sciodt=2007&hl=en",14,"2023-12-15 19:02:41","","10.1007/978-3-030-73100-7_34","","",,,,,1,0.50,0,3,2,"… for Teleoperated Driving. It also discusses a way of setting up a secure connection with valid and trusted remote … Overall, this paper presents an initial approach to build a teleoperated …","","https://scholar.google.com/scholar?q=related:CgtXRx2p4VgJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"A Schrank, C Kettwich","Roles in the Teleoperation of Highly Automated Vehicles in Public Transport",2021,"Humanist VCE (Chair), Proceedings of the …","researchgate.net","https://www.researchgate.net/profile/Andreas-Schrank/publication/363250359_Roles_in_the_remote_operation_of_highly_automated_vehicles/links/6464b066c9802f2f72e28f58/Roles-in-the-remote-operation-of-highly-automated-vehicles.pdf","https://scholar.google.com/scholar?cites=1746283693196097028&as_sdt=2005&sciodt=2007&hl=en",75,"2023-12-15 19:02:41","PDF","","","",,,,,1,0.50,1,2,2,"… remotecontrols the automated vehicle (AV). Particularly in public transport, teleoperated driving … In order to link teleoperated AVs with other means of transport and coordinate subtasks …","https://www.researchgate.net/profile/Andreas-Schrank/publication/363250359_Roles_in_the_remote_operation_of_highly_automated_vehicles/links/6464b066c9802f2f72e28f58/Roles-in-the-remote-operation-of-highly-automated-vehicles.pdf","https://scholar.google.com/scholar?q=related:BLYCSsQLPBgJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"J Cynthia, T Mohankumar, T Arjun…","Development of Python Based UI Application for Tele-Operated Vehicles",2021,"2021 IEEE 6th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9666438/","https://scholar.google.com/scholar?cites=7301949379246986506&as_sdt=2005&sciodt=2007&hl=en",77,"2023-12-15 19:02:41","","","","",,,,,1,0.50,0,4,2,"… driving may be difficult or even impossible. Teleoperated Driving means to control a vehicle from remote … This paper proposes a system for tele-operated control of vehicles along with …","https://ieeexplore.ieee.org/iel7/9666052/9666199/09666438.pdf","https://scholar.google.com/scholar?q=related:CpXm5UW8VWUJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
1,"J Klink","Teleoperation-When is it Going to Happen?",2021,"ATZ worldwide","Springer","https://link.springer.com/article/10.1007/s38311-021-0656-z","https://scholar.google.com/scholar?cites=14223657772577400118&as_sdt=2005&sciodt=2007&hl=en",90,"2023-12-15 19:02:41","","10.1007/s38311-021-0656-z","","",,,,,1,0.50,1,1,2,"… when certain driving tasks are assigned to the vehicle itself and others to the teleoperator (… The extreme case, the operational remote driving of a passenger car in public transport, I …","","https://scholar.google.com/scholar?q=related:NiUzTWKVZMUJ:scholar.google.com/&scioq=teleoperated+driving+remote+driving&hl=en&as_sdt=2007&as_ylo=2019&as_yhi=2023"
